taxon	host_feature	host_feature_collection	n	coefficient	robust_se_HC3	ci_lower	ci_upper	t_statistic_HC3	p_value	bh_q_value	r_squared	adjusted_r_squared	multiple_testing_family	phase7_evidence_category	contamination_risk_category	RCLR_DIRECTION_SENSITIVE
Azoarcus	EGR1	DoRothEA_VIPER	62	0.100976734546732	0.0758525679113349	-0.0507509918404999	0.252704460933964	1.33122367939824	0.188151617578744	0.301785572779596	0.0263720841201366	0.0101449521888056	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	EHF	DoRothEA_VIPER	62	-0.263184259692586	0.0888412716007968	-0.440893261780637	-0.0854752576045343	-2.96240986818817	0.00436995978963261	0.0274683186776907	0.126930716004188	0.112379561270924	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ELF1	DoRothEA_VIPER	62	-0.0540177598917776	0.0284268878732868	-0.110880001791357	0.00284448200780146	-1.90023474017144	0.0622103812347307	0.146604204406412	0.058375945606457	0.0426822113665647	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ELF3	DoRothEA_VIPER	62	-0.0723748545030495	0.158511274928618	-0.389444612507468	0.244694903501369	-0.456591208011177	0.649613552559992	0.764251238305873	0.00326333585049732	-0.0133489418853276	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ELF5	DoRothEA_VIPER	62	-0.0363591793824204	0.0340872244181938	-0.104543780144645	0.0318254213798038	-1.06665121619624	0.290402632444853	0.421918871595253	0.0293778347640428	0.0132007986767768	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ELK1	DoRothEA_VIPER	62	0.0244989250880907	0.0970166481570037	-0.169563264919488	0.218561115095669	0.252522897394308	0.801500019120578	0.868620710376981	0.0021932011878144	-0.014436912125722	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	EOMES	DoRothEA_VIPER	62	0.290378434012448	0.0817930956212762	0.126767882985406	0.453988985039491	3.5501582597751	0.000755782644341158	0.0127901678273119	0.150223945165171	0.136061010917924	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ESR1	DoRothEA_VIPER	62	-0.0829547963969898	0.0976860602039754	-0.278356009864156	0.112446417070176	-0.849197891938464	0.399146783438967	0.545417964947656	0.0147850571196569	-0.00163519192834882	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ESR2	DoRothEA_VIPER	62	0.0311739080422855	0.0754305072673923	-0.11970957135811	0.182057387442681	0.413279840897498	0.680874954568124	0.792552857169245	0.00482570848037014	-0.0117605297116237	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ESRRA	DoRothEA_VIPER	62	-0.220582530116508	0.12230188531621	-0.465222724942761	0.0240576647097448	-1.80359059507705	0.0763165483310396	0.161692575584413	0.0479398936069916	0.0320722251671082	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ETS1	DoRothEA_VIPER	62	0.29862138667577	0.0983708343967628	0.1018504208822	0.49539235246934	3.03566995753364	0.00354688621881912	0.0259290131996114	0.125670564217718	0.11109840695468	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ETS2	DoRothEA_VIPER	62	0.148728769882614	0.12686228551265	-0.105033583524091	0.402491123289319	1.17236394789517	0.24568485090362	0.365207210802678	0.0256810123681976	0.00944236257433417	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ETV1	DoRothEA_VIPER	62	0.13650841754728	0.048614939474207	0.0392640599996686	0.233752775094891	2.80795202099769	0.00671734240075382	0.0351860792420438	0.0836985652369879	0.0684268746576044	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ETV4	DoRothEA_VIPER	62	0.173833078542708	0.0807287887837567	0.0123514581647102	0.335314698920706	2.15329724577367	0.0353243836693645	0.102254794832371	0.0896595189364429	0.0744871775853837	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOS	DoRothEA_VIPER	62	-0.000903376659962608	0.0821132822678034	-0.165154396338692	0.163347643018767	-0.0110015899378659	0.991258677734698	0.991258677734698	1.93201527818897e-06	-0.0166647024511337	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXA1	DoRothEA_VIPER	62	-0.124507365486008	0.0896419007308991	-0.303817864279244	0.0548031333072283	-1.38894160510689	0.169984603853109	0.27907920035585	0.0255626284369325	0.00932200557754803	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXJ2	DoRothEA_VIPER	62	0.150048439534237	0.051918847730161	0.046195281498106	0.253901597570368	2.89005719684087	0.00535412494587421	0.0318353375160088	0.123877213445522	0.109275167002947	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXK2	DoRothEA_VIPER	62	-0.146211093230437	0.0393543859773624	-0.224931585787664	-0.0674906006732104	-3.71524264956239	0.000447649778492807	0.0127901678273119	0.239586930728418	0.226913379573892	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXL2	DoRothEA_VIPER	62	-0.118097579811961	0.0940851732970989	-0.306295947041983	0.0701007874180599	-1.25521987868415	0.214265802869206	0.330063908713678	0.0420020067310931	0.0260353735099447	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXM1	DoRothEA_VIPER	62	0.330444552673038	0.0895087284303217	0.151400438142599	0.509488667203476	3.69175787063351	0.000482644330943635	0.0127901678273119	0.203915205889012	0.190647125987162	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXO1	DoRothEA_VIPER	62	0.149741587214806	0.0539860234369353	0.0417534621146935	0.257729712314919	2.77371026205939	0.00737517221370351	0.035658037272002	0.0863217219682204	0.0710937506676909	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXO3	DoRothEA_VIPER	62	0.0556077011154886	0.044183263437568	-0.032771984508161	0.143987386739138	1.25856934932078	0.213061166175007	0.330063908713678	0.0277729200555991	0.0115691353898593	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXP1	DoRothEA_VIPER	62	0.00300481123836123	0.0681552077701393	-0.133325902423178	0.1393355248999	0.0440877716710259	0.96498084059731	0.978321589545659	2.45825068118825e-05	-0.0166416744514077	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	FOXP2	DoRothEA_VIPER	62	-0.0103838089829561	0.0338061050323052	-0.0780060872498615	0.0572384692839493	-0.307157803983432	0.759786831997094	0.850205260814053	0.000911992268110248	-0.0157394745274213	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	GABPA	DoRothEA_VIPER	62	0.00354098102377166	0.0300056114224684	-0.0564791781527982	0.0635611402003415	0.118010627209554	0.906453421702796	0.945117311728034	0.000309020559899929	-0.0163524957641017	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	GATA2	DoRothEA_VIPER	62	0.0900347734416411	0.0469975527806511	-0.00397432902549558	0.184043875908778	1.91573322683109	0.0601677508241082	0.145460496497844	0.0556447357548796	0.0399054813507943	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	GATA3	DoRothEA_VIPER	62	0.197102952006592	0.0641001950609379	0.0688834714355092	0.325322432577676	3.07491969126168	0.00316779370522725	0.0258116524129627	0.12341385325752	0.108804084145146	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	GATA6	DoRothEA_VIPER	62	0.0712507916219972	0.0801707933823574	-0.0891146717698877	0.231616255013882	0.88873751419899	0.377693417497015	0.525902226894578	0.014124335431279	-0.00230692564486623	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	GFI1B	DoRothEA_VIPER	62	-0.0656914412004668	0.0286642330617016	-0.123028444163498	-0.0083544382374359	-2.29175645687299	0.0254445163911413	0.0822004836651625	0.0797076503312687	0.0643694445034566	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	GLI2	DoRothEA_VIPER	62	-0.0564879387902275	0.0364784990937935	-0.129455801077892	0.0164799234974368	-1.54852694583145	0.126754389669846	0.234335846448455	0.0410027422648164	0.0250194546358967	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	GRHL2	DoRothEA_VIPER	62	-0.762699922844011	0.152067948738174	-1.06688110950316	-0.458518736184866	-5.01552055625611	4.9960586770723e-06	0.00109913290895591	0.309958413300839	0.298457720189186	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HBP1	DoRothEA_VIPER	62	-0.0882785120816944	0.0297442665772396	-0.147775903733558	-0.0287811204298305	-2.96791692114693	0.00430239475349668	0.0274683186776907	0.127394539306117	0.112851114961219	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HIF1A	DoRothEA_VIPER	62	0.00558151840268	0.17388481343103	-0.342239895184765	0.353402931990125	0.032098941204511	0.974499689050373	0.983231177451057	2.07964334394066e-05	-0.0166455236260032	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HMBOX1	DoRothEA_VIPER	62	-0.0184240866936681	0.0326226047577668	-0.083679011939061	0.0468308385517248	-0.564764427318812	0.574339525132106	0.717924406415132	0.00477179320956785	-0.0118153435702726	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HNF1A	DoRothEA_VIPER	62	-0.00688382207080399	0.145347797499124	-0.297622704842872	0.283855060701264	-0.0473610346303697	0.962382777278015	0.978321589545659	2.70829579690116e-05	-0.0166391323260648	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HNF1B	DoRothEA_VIPER	62	0.143927069213768	0.124348893738206	-0.104807752100648	0.392661890528184	1.15744551388435	0.251677409803348	0.371604229239843	0.0246025609966192	0.0083459370132295	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HNF4A	DoRothEA_VIPER	62	0.0104633233713879	0.105502215194629	-0.200572527900107	0.221499174642883	0.0991763381658417	0.921328875751335	0.951607289508421	0.000148322443360381	-0.0165158721825835	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HNF4G	DoRothEA_VIPER	62	-0.00288533389258589	0.107934263476002	-0.218786006044346	0.213015338259174	-0.0267323257662977	0.978761944826279	0.983231177451057	8.06517110702025e-06	-0.016658467076041	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HOXA9	DoRothEA_VIPER	62	0.0525801794890813	0.0366606778134273	-0.0207520944946839	0.125912453472847	1.43423915282394	0.156695579931893	0.265145466099184	0.0419443119806464	0.0259767171803239	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	HOXB13	DoRothEA_VIPER	62	0.189885350858217	0.0894906740267552	0.0108773505119101	0.368893351204523	2.12184512993439	0.0379892475067312	0.103044855903379	0.0771199402574167	0.0617386059283738	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	IKZF1	DoRothEA_VIPER	62	0.315532544380413	0.101641154425139	0.112219964556792	0.518845124204035	3.10437781000224	0.00290851506857361	0.0255949326034478	0.132535782158196	0.118078045194166	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	IRF1	DoRothEA_VIPER	62	0.196287899316103	0.0815596345092074	0.0331443400430563	0.35943145858915	2.40667948670054	0.0191936247158396	0.0715245469693405	0.0855432506455783	0.0703023048230047	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	IRF2	DoRothEA_VIPER	62	0.116788325127096	0.0548302491302413	0.00711149721137493	0.226465153042817	2.12999807550905	0.0372821519674061	0.103044855903379	0.0663260587974903	0.0507648264441152	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	IRF3	DoRothEA_VIPER	62	-0.194946403494335	0.0786148055606226	-0.352199427835323	-0.037693379153347	-2.47976703757163	0.0159720228146976	0.0638880912587902	0.102361797235586	0.0874011605228459	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	IRF4	DoRothEA_VIPER	62	0.341860351648115	0.122528093082166	0.0967676739202974	0.586953029375932	2.7900569008192	0.00705407203569775	0.035658037272002	0.112166692584375	0.0973694707941148	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	JUN	DoRothEA_VIPER	62	0.0139818130748087	0.133124049112995	-0.252305932423635	0.280269558573252	0.105028454046955	0.916703557589505	0.951296144668355	0.000211797529797371	-0.0164513391780392	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	JUNB	DoRothEA_VIPER	62	-0.0765454639182658	0.0512948760397174	-0.179150492741004	0.0260595649044723	-1.49226335704559	0.140869824960802	0.245638793488985	0.0312297326001874	0.0150835614768572	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	JUND	DoRothEA_VIPER	62	0.0150393936930576	0.0561404635474624	-0.0972582532678023	0.127337040653918	0.267888662521338	0.78970382981584	0.860073478017252	0.00159462307002821	-0.0150454665454713	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	KDM5B	DoRothEA_VIPER	62	-0.120066089705619	0.0270582684465826	-0.174190685146795	-0.0659414942644426	-4.43731608113242	3.961278637971e-05	0.00354403709208326	0.176627798543268	0.162904928518989	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	KLF1	DoRothEA_VIPER	62	-0.117085337936211	0.0571218345176871	-0.231346019111399	-0.00282465676102242	-2.04974750767076	0.0447674087356374	0.117247975260003	0.0739923985526483	0.0585589385285258	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
