taxon	host_feature	host_feature_collection	n	coefficient	robust_se_HC3	ci_lower	ci_upper	t_statistic_HC3	p_value	bh_q_value	r_squared	adjusted_r_squared	multiple_testing_family	phase7_evidence_category	contamination_risk_category	RCLR_DIRECTION_SENSITIVE
Azoarcus	MEpink	WGCNA_Modules	62	0.00701410184649885	0.019808251957097	-0.032608301401192	0.0466365050941897	0.354099991341528	0.724505346803761	0.82800611063287	0.00300105510749657	-0.013615593974045	Azoarcus_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	MEred	WGCNA_Modules	62	0.0476965909145185	0.015799453817378	0.0160929778546023	0.0793002039744347	3.01887593494253	0.00372167572319638	0.0119093623142284	0.138772851876882	0.124419066074831	Azoarcus_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	MEsalmon	WGCNA_Modules	62	0.035005058700548	0.0196828764807313	-0.00436655625483446	0.0743766736559305	1.77845238905078	0.0803960346284552	0.116939686732298	0.0747466022123576	0.0593257122492303	Azoarcus_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	MEgrey	WGCNA_Modules	62	-0.0299184868017639	0.0224205707278225	-0.074766305596944	0.0149293319934162	-1.33442128503165	0.187108156628468	0.24947754217129	0.0546020670029466	0.0388454347863292	Azoarcus_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEcyan	WGCNA_Modules	62	-0.0152757417374087	0.0155170813309437	-0.0463145257277134	0.0157630422528961	-0.984446843553388	0.328849086309879	0.438465448413172	0.0142342454233086	-0.00219518381963635	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEgreen	WGCNA_Modules	62	0.0346522781398624	0.0186461397254357	-0.00264555454190014	0.071950110821625	1.85841566405256	0.0680173650579	0.1360347301158	0.0732476031972255	0.0578017299171794	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEmagenta	WGCNA_Modules	62	-0.0157967412854204	0.0188859862312973	-0.0535743384104758	0.0219808558396349	-0.836426601817729	0.406233875390339	0.499563351898856	0.0152217591495489	-0.00119121153129176	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEgreenyellow	WGCNA_Modules	62	-0.0276586493891075	0.0212928575356313	-0.0702507059420906	0.0149334071638757	-1.29896371789572	0.19892615848992	0.35364650398208	0.046665054047804	0.0307761382819342	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEblack	WGCNA_Modules	62	-0.0585317215946867	0.0116443439682646	-0.0818238774731913	-0.0352395657161821	-5.02662251769688	4.79697798928513e-06	4.16562396327426e-05	0.208983708403113	0.195800103543165	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEblue	WGCNA_Modules	62	-0.0658059740674168	0.0131500971708142	-0.0921100847974723	-0.0395018633373613	-5.00421960481547	5.20702995409283e-06	4.16562396327426e-05	0.264155999600653	0.251891932927331	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEmidnightblue	WGCNA_Modules	62	0.0104584838411791	0.0163543797839179	-0.0222551464209859	0.043172114103344	0.639491315437316	0.524937555738	0.5599333927872	0.00667217293962848	-0.00988329084471085	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEtan	WGCNA_Modules	62	0.0116351766928624	0.0115313309852472	-0.0114309195618531	0.0347012729475779	1.00900552657348	0.317023881778767	0.438465448413172	0.00825801753712181	-0.00827101550392606	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEbrown	WGCNA_Modules	62	0.0352969958518438	0.015914248835687	0.00346375856682603	0.0671302331368616	2.21794922376052	0.0303554837853885	0.0693839629380308	0.0759985528860697	0.0605985287675043	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEyellow	WGCNA_Modules	62	0.0431852025829084	0.0164037003641333	0.0103729164715581	0.0759974886942587	2.6326500499444	0.0107572022451668	0.0430288089806671	0.113762665049737	0.0989920428005663	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEpurple	WGCNA_Modules	62	0.0451900507717299	0.0142482735244757	0.0166892602732577	0.0736908412702022	3.17161589396093	0.00238922413536662	0.0127425287219553	0.124570582013843	0.109980091714074	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEturquoise	WGCNA_Modules	62	0.0419633329511802	0.01806572431636	0.0058265039480552	0.0781001619543053	2.32281486290472	0.0235979770863482	0.0632295689234949	0.107416200054668	0.0925398033889127	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEpink	WGCNA_Modules	62	-0.0189864006159578	0.018528134047584	-0.0560481867973284	0.0180753855654128	-1.02473355207798	0.30960271527873	0.438465448413172	0.0219894879093282	0.00568931270781703	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEred	WGCNA_Modules	62	0.0307386384667095	0.0132445531011594	0.00424558774490819	0.0572316891885108	2.32085131388984	0.0237110883463106	0.0632295689234949	0.0576366975820113	0.0419306425417115	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEsalmon	WGCNA_Modules	62	-0.00423898890692274	0.0168852629934848	-0.0380145436969283	0.0295365658830828	-0.251046661728536	0.802635809064751	0.802635809064751	0.00109611064413386	-0.0155522875117973	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	MEgrey	WGCNA_Modules	62	-0.0127076157674345	0.0162440264807525	-0.0452005065576257	0.0197852750227566	-0.78229469660689	0.437117932911499	0.499563351898856	0.00985049340805783	-0.00665199836847452	Candida_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEcyan	WGCNA_Modules	62	0.0214526694480566	0.0192256366829514	-0.0170043297356886	0.0599096686318018	1.11583661970893	0.26894113882757	0.36743164561462	0.0280732386133024	0.0118744592568575	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEgreen	WGCNA_Modules	62	-0.0433043965435429	0.0180821419281648	-0.0794740656598036	-0.00713472742728218	-2.39487095696843	0.0197655844589426	0.0916945811943514	0.114391516360025	0.0996313749660256	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEmagenta	WGCNA_Modules	62	0.00206923563861188	0.0209347324269903	-0.039806464039548	0.0439449353167718	0.0988422300513428	0.92159302759497	0.92159302759497	0.000261185903814194	-0.0164011276644556	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEgreenyellow	WGCNA_Modules	62	0.012709322752871	0.0195641611255665	-0.0264248261361358	0.0518434716418777	0.649622678493604	0.518415338281454	0.592474672321662	0.00985313997503526	-0.00664930769204752	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEblack	WGCNA_Modules	62	0.040992104946136	0.0181078522602074	0.00477100750868706	0.077213202383585	2.26377509364915	0.0272166978621863	0.0916945811943514	0.102501512742817	0.0875432046218636	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEblue	WGCNA_Modules	62	0.0388615090953738	0.021654726408279	-0.00445439297542143	0.0821774111661689	1.79459709454081	0.0777557013809575	0.177727317442188	0.0921232302393588	0.0769919507433481	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEmidnightblue	WGCNA_Modules	62	0.0171388424816686	0.0155757755711147	-0.0140173474694149	0.0482950324327522	1.10035242889944	0.275573734210965	0.36743164561462	0.0179181352182984	0.00155010413860335	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEtan	WGCNA_Modules	62	-0.0274751984641141	0.0170559737488164	-0.0615922256062039	0.00664182867797569	-1.61088419041573	0.112453786988551	0.224907573977102	0.0460480783691899	0.0301488796753431	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEbrown	WGCNA_Modules	62	-0.049361474304955	0.0172713072366024	-0.0839092325536699	-0.0148137160562401	-2.8580045290576	0.00585259137196701	0.0916945811943514	0.148629863879082	0.134440361610401	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEyellow	WGCNA_Modules	62	-0.0330977920628938	0.0147610835618869	-0.0626243553623066	-0.00357122876348098	-2.24223322929709	0.0286545566232348	0.0916945811943514	0.0668232942057518	0.0512703491091811	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEpurple	WGCNA_Modules	62	-0.0457634548622739	0.0189043950107082	-0.0835778750286907	-0.00794903469585706	-2.42078388842127	0.0185299264177406	0.0916945811943514	0.127751921856814	0.113214453887761	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEturquoise	WGCNA_Modules	62	-0.0258837468594351	0.0210147278757527	-0.0679194612595257	0.0161519675406555	-1.23169555239877	0.222868438772665	0.356589502036265	0.0408680694404822	0.0248825372644904	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEpink	WGCNA_Modules	62	-0.00325059775794792	0.0211041123632545	-0.0454651077537102	0.0389639122378143	-0.154026746161933	0.878105559254769	0.92159302759497	0.000644549532822537	-0.0160113746416304	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEred	WGCNA_Modules	62	-0.0376344949535156	0.0184258859586325	-0.0744917545052514	-0.000777235401779888	-2.04247953330482	0.0455055009413015	0.121348002510137	0.0863976678347776	0.0711709622986906	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEsalmon	WGCNA_Modules	62	-0.0131740424661447	0.0198225080903912	-0.0528249622262142	0.0264768772939248	-0.664600181070463	0.508852579466055	0.592474672321662	0.0105868790888868	-0.00590333959296507	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ensifer	MEgrey	WGCNA_Modules	62	-0.0274802965509389	0.0193092609746341	-0.0661045692232045	0.0111439761213267	-1.42316666531354	0.159866951973792	0.284207914620074	0.0460651686101803	0.0301662547536834	Ensifer_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEcyan	WGCNA_Modules	62	-0.0108488444816258	0.0149085404654878	-0.0406703655041525	0.0189726765409008	-0.727693264591537	0.46963161521605	0.594851897038117	0.00717954302177667	-0.00936746459452698	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEgreen	WGCNA_Modules	62	0.0319652285165304	0.0155109278262256	0.000938753368310907	0.0629917036647498	2.06081988612468	0.0436628656558459	0.0698605850493535	0.0623283258809543	0.0467004646456369	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEmagenta	WGCNA_Modules	62	-0.0234497779164753	0.0147893117317337	-0.0530328059625522	0.00613325012960155	-1.58558953532359	0.118089302686682	0.171766258453356	0.0335434171442529	0.0174358074299905	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEgreenyellow	WGCNA_Modules	62	-0.0344961422728682	0.0142283381005907	-0.0629570559863624	-0.00603522855937402	-2.42446742753716	0.0183600182431169	0.0419657559842672	0.0725890137343078	0.057132163963213	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEblack	WGCNA_Modules	62	-0.0447905299070013	0.015044008378512	-0.0748830271009031	-0.0146980327130995	-2.97730025004357	0.00418950441934852	0.0223440235698588	0.122377685730349	0.107750647159188	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEblue	WGCNA_Modules	62	-0.0619166240277404	0.0151157516746396	-0.0921526291806305	-0.0316806188748503	-4.09616573230828	0.000127754875325618	0.00102203900260494	0.233853768190546	0.221084664327055	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEmidnightblue	WGCNA_Modules	62	0.000841587319820695	0.0176283563256732	-0.0344203754441148	0.0361035500837562	0.0477405439436825	0.962081578046189	0.962081578046189	4.3204422229862e-05	-0.016622742170733	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEtan	WGCNA_Modules	62	0.0223936876283605	0.0086539344347728	0.00508324142663022	0.0397041338300907	2.58768861691155	0.0121015403516538	0.0387249291252921	0.0305901119813916	0.0144332805144148	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEbrown	WGCNA_Modules	62	0.0426805629619661	0.015385896765189	0.0119041871728223	0.0734569387511099	2.77400554633462	0.00736925458980267	0.0294770183592107	0.111119457739772	0.0963047820354347	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEyellow	WGCNA_Modules	62	0.0358053843052296	0.016561027541472	0.00267839698370505	0.0689323716267541	2.16202673509033	0.0346143660817492	0.0615366508119985	0.0782035582599561	0.0628402842309553	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEpurple	WGCNA_Modules	62	0.0632106452666631	0.0152803102105717	0.0326454740327542	0.093775816500572	4.13673835122343	0.000111396210010136	0.00102203900260494	0.243730726176703	0.231126238279648	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEturquoise	WGCNA_Modules	62	0.0430839926108196	0.0174083132274868	0.00826218157693583	0.0779058036447034	2.47490908784847	0.0161699934743519	0.0419657559842672	0.113230055576639	0.0984505565029159	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEpink	WGCNA_Modules	62	-0.00229362225661542	0.0139274735035653	-0.0301527171719584	0.0255654726587276	-0.164683297083873	0.869746830031087	0.927729952033159	0.000320902886418541	-0.0163404153988078	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEred	WGCNA_Modules	62	0.0386943190882465	0.0163404842190496	0.00600848409422319	0.0713801540822699	2.36800321028045	0.0211241613202779	0.0422483226405558	0.0913322701118854	0.0761878079470836	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEsalmon	WGCNA_Modules	62	0.00971402838187872	0.0156627404741873	-0.0216161172754127	0.0410441740391702	0.620199791849182	0.537474802383833	0.614256917010095	0.00575610319164068	-0.010814628421832	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Cutibacterium	MEgrey	WGCNA_Modules	62	0.0111040406341885	0.0157424251625752	-0.0203854981317331	0.0425935794001101	0.705357689143499	0.48331716634347	0.594851897038117	0.00752128282274828	-0.00902002913020583	Cutibacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEcyan	WGCNA_Modules	62	0.0446978096478684	0.0265579829882819	-0.00842606588068362	0.0978216851764204	1.68302727159628	0.0975669079075049	0.39026763163002	0.121871545426341	0.107236071183447	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEgreen	WGCNA_Modules	62	-0.0136467399622462	0.0143378553749699	-0.042326720841154	0.0150332409166616	-0.95179785298084	0.345018100801473	0.559617091784573	0.0113602442074271	-0.00511708505578246	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEmagenta	WGCNA_Modules	62	0.00493841650779313	0.0198415000567568	-0.0347504928412334	0.0446273258568197	0.248893304118476	0.804293330900152	0.919192378171602	0.00148766541387108	-0.015154206829231	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEgreenyellow	WGCNA_Modules	62	0.0343641883048711	0.0143467716533545	0.0056663722137302	0.063062004396012	2.39525582027621	0.0197467052338619	0.256751506051061	0.072034743709011	0.0565686561041612	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEblack	WGCNA_Modules	62	0.0414984079233507	0.0211350295268798	-0.000777945607474143	0.0837747614541755	1.96348946996135	0.0542286172757806	0.289219292137497	0.105049189470541	0.0901333426283839	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEblue	WGCNA_Modules	62	0.0339601916476884	0.0249589416536536	-0.0159651249818959	0.0838855082772728	1.36064229481129	0.178716261989316	0.410844468637148	0.0703509716216112	0.0548568211486381	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEmidnightblue	WGCNA_Modules	62	0.00041940777895673	0.0159962507970512	-0.0315778578507787	0.0324166734086921	0.0262191299872621	0.979169568038771	0.979169568038771	1.07300759880135e-05	-0.0166557577560786	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEtan	WGCNA_Modules	62	0.00441163627942947	0.0138040188216835	-0.0232005125046279	0.0320237850634868	0.31959071748726	0.750388762338194	0.919192378171602	0.00118721461438067	-0.0154596651420462	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEbrown	WGCNA_Modules	62	-0.0187503698474189	0.0159395092035205	-0.0506341353911973	0.0131333956963594	-1.17634549520995	0.244102990936289	0.488205981872577	0.0214461585343148	0.00513692784322017	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEyellow	WGCNA_Modules	62	-0.0232150216940877	0.015594756631095	-0.0544091794181094	0.00797913602993408	-1.48864276905728	0.141819006219841	0.410844468637148	0.0328751711676747	0.0167564240204693	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEpurple	WGCNA_Modules	62	-0.0168227778579433	0.0223387077855633	-0.0615068463880186	0.027861290672132	-0.753077484133405	0.454348171548278	0.647331188191184	0.0172633571463202	0.000884413098758863	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEturquoise	WGCNA_Modules	62	-0.015530168170628	0.0221280849757167	-0.0597929283529005	0.0287325920116445	-0.701830645881503	0.485498391143388	0.647331188191184	0.0147123535278872	-0.00170910724664797	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEpink	WGCNA_Modules	62	-0.00144008863175493	0.013395385069542	-0.0282348482114021	0.0253546709478922	-0.107506325818835	0.914745991311971	0.975729057399435	0.000126505171305895	-0.016538053075839	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEred	WGCNA_Modules	62	-0.0244583544911727	0.0180187975667619	-0.0605013160192824	0.0115846070369371	-1.35737994727736	0.179744455028752	0.410844468637148	0.0364908773693678	0.0204323919921906	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEsalmon	WGCNA_Modules	62	-0.013897265489144	0.0147464773916709	-0.0433946120980857	0.0156000811197978	-0.942412558608299	0.349760682365358	0.559617091784573	0.0117811732726209	-0.00468914050616864	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Chryseobacterium	MEgrey	WGCNA_Modules	62	0.0385341189089986	0.0175607061189038	0.00340747670632291	0.0736607611116744	2.19433766775001	0.0320939382563826	0.256751506051061	0.0905775775256636	0.0754205371510914	Chryseobacterium_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Ochrobactrum	MEcyan	WGCNA_Modules	62	0.00635586653910493	0.0167769543625602	-0.0272030387323569	0.0399147718105668	0.378845075318844	0.706140233905886	0.706140233905886	0.00246421940723773	-0.014161376935975	Ochrobactrum_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	FALSE
Ochrobactrum	MEgreen	WGCNA_Modules	62	-0.0391681647662862	0.0127410848664984	-0.0646541290748418	-0.0136822004577306	-3.07416245764719	0.00317473492005582	0.020841150362864	0.0935828530006956	0.0784759005507072	Ochrobactrum_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	FALSE
Ochrobactrum	MEmagenta	WGCNA_Modules	62	0.0141915647885478	0.0141238065249683	-0.0140602546418972	0.0424433842189927	1.00479745056403	0.319029554485761	0.425372739314349	0.0122854311800005	-0.00417647830033285	Ochrobactrum_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	FALSE
Ochrobactrum	MEgreenyellow	WGCNA_Modules	62	0.0400480401033066	0.0133413870333521	0.0133612926778431	0.0667347875287702	3.00178984412869	0.003907715693037	0.020841150362864	0.0978345764830795	0.0827984860911308	Ochrobactrum_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	FALSE
Ochrobactrum	MEblack	WGCNA_Modules	62	0.0416275697456653	0.016317947621809	0.00898681465801785	0.0742683248333127	2.55102974408557	0.0133086760915926	0.0384645647589835	0.105704128338744	0.0907991971443894	Ochrobactrum_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	FALSE
Ochrobactrum	MEblue	WGCNA_Modules	62	0.0532827648357454	0.0171513378398457	0.0189749811100712	0.0875905485614196	3.10662441223446	0.002889578931824	0.020841150362864	0.173182234741022	0.159401938653373	Ochrobactrum_WGCNA_Modules	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	FALSE
